basin,pred_mean,pred_std,residual_mean,residual_std
36010,0.17546934283640334,0.3227544236910805,-0.026418647166171927,0.15570934825262767
36011,0.1932878181353613,0.3539287959458279,0.07923148496277956,0.2002040242954448
36012,0.48227711553856656,0.7025243816037928,0.05698800871064355,0.4670517969369932
37001,1.879548048959379,2.956123977646728,0.0503743359841214,0.9311695653916326
37003,0.387718827944317,0.5468901250809972,0.14559464457989185,0.6321212137044303
37005,1.1967348986672743,1.4991142823017425,-0.06917670649818805,0.4782776772251834
37008,1.0339758435371964,1.5106484436104,0.1958644049181835,0.49837416777939814
37009,0.3257603996736653,0.3594292149985526,0.1378406924241442,0.16572010229586456
37010,1.3873178608215437,1.8566320323160463,0.010760619602747594,0.6655456897194612
37011,0.4583392768931995,0.6579347640959233,-0.040727737434311836,0.27454363217323957
37018,0.26888153791373837,0.3499700275998065,0.08633515089698768,0.345041100054461
37019,0.2603088303214059,0.43040120254364045,0.08666049232320447,0.3081061656970775
37020,0.7401047206595154,1.1052480217229077,0.2065634470575874,0.7675248177237906
37031,0.40038932343861305,0.6289612447647426,0.028496971134888815,0.6573866085797898
37033,0.08284680047366479,0.08390411542655302,-0.029934851989109994,0.07313586035108537
38001,4.629826520036506,5.279313928470442,0.14907352968032855,1.6707731747038805
38003,0.5020525213601101,0.2483658308702968,0.029764000908392967,0.11244659260326534
38004,0.5903633676987678,0.8285864819195398,-0.029660530695243714,0.3069074743423071
38007,0.14850850959379253,0.1850076437170263,0.009469491967502054,0.144662913008429
38012,0.10821285048717506,0.11406987682927638,-0.020321460410380195,0.11906932515255991
38014,0.19748161518530416,0.2817145364662896,-0.04924343402742766,0.11573657112633788
38017,0.09515433787740765,0.046854928538716666,-0.012160344512854816,0.027535993076087145
38018,1.1569039933728882,0.7302418364149246,0.056395857936161566,0.2596296117372599
38021,0.26384924714806035,0.42258811762591686,-0.07232488365260155,0.17397487526884992
38029,0.20885508703258732,0.3514750598900206,-0.06163928982699133,0.15976101746979549
38030,0.6272825689821989,0.5840821815667413,-0.008597029677432682,0.29842649865610515
39001,75.07668004655403,82.59130348054698,-6.009391261805614,24.992773384326213
39002,28.466033241807402,33.72327780874345,5.665107943498568,14.223875261574417
39004,0.25751375921542674,0.14922222499096638,-0.01450690973221397,0.15438256718785998
39005,0.5481015901369231,0.2921504022243648,-0.06423121944981058,0.17577852532080757
39006,3.4637292272021885,3.215970182258145,0.361025374885137,0.9031719175706155
39007,3.449610248060248,2.8634721753402976,0.27252368469058524,1.098661703051587
39008,15.452657039707923,18.226997429937654,0.94092441088554,5.992589333979252
39010,3.8543544569602903,2.0545651906220286,0.4092740182675947,0.8004931794678907
39011,3.0130077714376946,2.640762531153253,0.6872797737503423,1.2598474178957748
39012,1.0316425312140538,0.5716717305199543,0.3186952008650283,0.4134480785215571
39014,0.3798241446805116,0.2443725884999451,0.035228297890356,0.13429277959256
39015,0.45321253139205986,0.27480237401238033,0.15483310376155374,0.16011304770651605
39016,10.274401375399396,7.637332860410701,-0.08719005399983117,1.7552230059870586
39017,0.09624848136732066,0.23996227252071278,0.003290538085107255,0.14353628821569503
39019,1.8114363523413939,1.1668341375838176,0.22608075330458693,0.3978865665422896
39020,1.3875735239114546,1.133821277040812,0.16128087223118348,0.3492195911364835
39021,4.100230819621174,4.4042329873882595,0.26764686741864907,1.3706122552010205
39022,2.1264099885349177,2.0703513430871485,0.45402816207068003,0.6489587023086086
39023,1.0685786713920595,0.4879750652757387,-0.16257227904180738,0.2594457199870709
39025,1.3553705102236377,1.993883874205053,0.18479635646489956,0.6358685600166962
39027,0.7256992299269742,0.49412090213207344,0.0540132341572241,0.2673244132742559
39028,0.7284195557827493,0.526894285289084,-0.08840586612597945,0.18661138551385667
39029,0.5170109070972152,0.22828487984845644,0.06807350121088773,0.11920366354559346
39034,4.3038001050205335,4.444373135501514,-0.18828664911338658,1.0474243746291396
39035,1.022820914039707,1.0666192878490939,-0.09439099907269742,0.6457746283185077
39036,0.1092270145225922,0.031417276360489535,-0.0006783427511394139,0.02450447628552482
39037,0.9431673117845736,0.9264883790408895,0.11555471008518027,0.3407409595799872
39042,0.8898026309493381,0.9405831925526735,-0.10341261341086759,0.32974613553171106
39049,0.20851445786855283,0.2856263384567441,0.06507285016053765,0.17791465746562604
39052,0.362667936133729,0.5672940368151802,0.11708457082974359,0.26393418442012334
39054,0.40086116338615513,0.7332066092054573,0.05566721806473276,0.37885056134319645
39056,0.45447184605203034,0.3423487825594917,-0.11780832126781834,0.2612923713868409
39061,0.11112822946006391,0.07366170548421316,0.009594252030963066,0.03809658821009898
39065,0.07603415846850736,0.05124121462040487,-0.022127327089507074,0.02961873232842769
39069,2.127758829666824,3.3138660465961034,0.8537884032743953,2.127253331128794
39072,59.75807717617523,58.81257793894795,4.712027930912186,19.51733086706608
39078,0.8987599096713824,0.9483787023126399,0.16726353912536837,0.6339952045405093
39081,1.6677222696211782,1.9772375114276364,0.14469669792680057,0.7715581635646832
39087,1.2225803482245579,1.4246534300895377,0.25997398745541894,0.6926740019447692
39088,0.572379082012779,0.28333508031054383,-0.12243386896466452,0.11721904018363674
39095,0.1845726230488365,0.20959402647794578,-0.03312364357708357,0.09642151687535602
39099,0.6554039937129159,0.612504111238639,0.09090812423399908,0.5128629404186966
39101,0.31366677083290756,0.37423491571963374,-0.08188948038913244,0.12863555910404628
39105,3.712689689926969,5.062348093219314,0.0017922803177544435,1.5108860544312046
39108,0.8418805712003636,0.6970422354916445,-0.06105452091890918,0.26838264091400427
39114,0.2560999217517119,0.24307956390353458,0.048327010432143554,0.11921636834999781
39120,0.13128352480570277,0.1850669620252203,-0.024852686511126425,0.08517361888531534
39125,0.07771283933293945,0.0875009589052722,-0.01733405205644318,0.052454518265781
39127,0.1573591294171611,0.12192856275450702,-0.020923853497794753,0.04623323017916216
39141,6.2953369098128595,5.119139915662078,0.8143436117485168,2.3447942751119166
39142,0.7395100927567319,0.6510252017868793,0.07771031284137837,0.21647868975738632
39143,1.0728306257781808,0.9092838575206996,-0.07857687385099726,0.23449959295124773
39144,0.6278260401095395,0.7233071135959053,0.13762349274908628,0.3580559636879979
40003,12.33775370524876,18.899501644187566,0.8279423757882383,7.476563160682467
40004,2.556168047252393,4.3281712717308976,0.1960044618174989,2.1527388348674763
