basin,nh_nse,gnn_nse,nh_kge,gnn_kge,nh_rmse,gnn_rmse,nh_mae,gnn_mae
40012,0.8864145090587471,0.8692474177815358,0.8133172974217011,0.810598155116002,0.18988364383227727,0.20372825467987796,0.13286849434657536,0.1621527730479122
40013,0.7508469264263661,0.6063711368085103,0.6251978305594517,0.5538457189840988,0.43349557662735433,0.5448726560570374,0.17039612831643836,0.40607558251014964
40016,0.5570445052200987,0.5568432540886838,0.5423353223462436,0.5614250199729556,0.383732167147167,0.3838193291352,0.1212319176369863,0.13735710617812422
40017,0.6571523743846003,0.6826263329382978,0.5339016328610084,0.706868243045789,0.419875421322859,0.40397577662286366,0.1953443321219178,0.1440972734195296
40018,0.8372097317256655,0.856606311512601,0.798744065449029,0.8493066882179496,0.24104677860550225,0.22623100797030624,0.161701345469863,0.16905930280983616
40020,0.5263678370532723,0.5512956480646332,0.40780791840838404,0.47522782446056633,1.101947801394681,1.0725574662488455,0.2747086026150685,0.30546196923363983
40021,0.6931554001119005,0.705289717156838,0.635426365831048,0.6807006082084536,0.3476435977500563,0.34070039579273004,0.11940843075068493,0.11681109879686008
40022,0.6783249631323824,0.7129599221692311,0.636589033871932,0.7422389933869852,0.536519663956635,0.5068135689491423,0.2529855658520548,0.31239605381834895
4003,0.7034529580926359,0.7115646574029815,0.7452129986191769,0.7977477024698677,3.871572509641904,3.8182541855710026,1.9518195455616438,1.856189292042815
40033,0.47407505238862613,0.6793583498370992,0.6004900410602895,0.729351615647877,0.21136104271652445,0.16503384727776074,0.16972260372054793,0.12597658045369442
4005,0.7755508425513501,0.7838406609322186,0.6747101742980812,0.7034896436314999,3.896267403233876,3.8236379844381756,2.165907101589041,2.2192681267333207
4006,0.8462021987236137,0.858652919692749,0.7321473973977656,0.7742600024766588,2.9215810528529826,2.8008270814428937,1.5660943229315072,1.5485157108631595
41001,0.18240562985244568,0.39406418775168206,-0.04783330748538783,0.22854268226620256,0.9722922256529556,0.8370302963508042,0.4654832563777469,0.3729274265596292
41003,0.6394714278481686,0.6876844961391775,0.40556490161947933,0.5448115459128181,2.2573265760949486,2.100977117229955,0.6955806117205479,0.8144164114210743
41004,0.7805310016535545,0.7836609525265031,0.7389899485145537,0.7664194767300123,1.4420848927719667,1.4317648395293732,0.8726489413835615,1.103601135963413
41005,0.8092005671940379,0.7833557466643501,0.812629864433677,0.8353082817282766,1.126295271245201,1.2001549143974661,0.5472938139315069,0.6788726893563608
41006,0.5563531011264656,0.5958673971154773,0.38331057389943324,0.49455043289933864,1.7901971916820705,1.7086145110668294,0.44819043479589044,0.45511834368747095
41011,0.7224028896510575,0.787255016502174,0.7584385222642589,0.8744198293280431,1.0964589171197439,0.9598747279286061,0.785135184520548,0.4909639228730892
41012,0.6216551376877348,0.6865904827582201,0.373630271747341,0.5335991318867576,2.05283572075729,1.8683849738918221,0.78161270810137,0.7417595343038226
41013,0.7441317576452395,0.7506192787618597,0.7221254633886349,0.771162330042568,0.16908380787226351,0.16692649145326155,0.06191968311347397,0.06814445925394397
41014,0.6271835171653913,0.6507306303214768,0.4695261356624113,0.6024589852256983,4.099167765014396,3.967604650195538,1.762892014859259,1.7463340353078503
